match_id,ball,city,batting_team,toss_decision,target,bowling_team,current_score,runs_left,balls_left,wickets_left,crr,rrr,result
7933,5,Jaipur,Kings XI Punjab,bat,161,Rajasthan Royals,61,101,55,7,5.630769230769231,11.018181818181818,0
379,1,Bangalore,Mumbai Indians,field,187,Chennai Super Kings,0,188,119,10,0.0,9.478991596638656,0
435,3,Hyderabad,Sunrisers Hyderabad,field,223,Chennai Super Kings,110,114,27,3,7.096774193548387,25.333333333333332,0
416,5,Jaipur,Rajasthan Royals,bat,144,Sunrisers Hyderabad,130,15,19,8,7.7227722772277225,4.7368421052631575,1
11333,5,Bengaluru,Kings XI Punjab,field,213,Royal Challengers Bangalore,146,68,31,7,9.842696629213483,13.161290322580646,0
634,3,Delhi,Kolkata Knight Riders,field,162,Sunrisers Hyderabad,108,55,33,6,7.448275862068965,10.0,0
1,5,Hyderabad,Royal Challengers Bangalore,field,207,Sunrisers Hyderabad,12,196,109,10,6.545454545454546,10.788990825688073,0
228,1,Dharamsala,Chennai Super Kings,field,192,Kings XI Punjab,27,166,95,8,6.48,10.48421052631579,1
112,4,Kolkata,Kolkata Knight Riders,bat,174,Kings XI Punjab,14,161,110,10,8.4,8.781818181818181,1
510,4,Bangalore,Chennai Super Kings,field,154,Royal Challengers Bangalore,4,151,116,10,6.0,7.810344827586207,1
11144,5,Hyderabad,Sunrisers Hyderabad,bat,203,Rajasthan Royals,172,32,31,7,11.595505617977528,6.193548387096774,1
526,5,Ahmedabad,Rajasthan Royals,bat,164,Mumbai Indians,64,101,67,9,7.245283018867925,9.044776119402986,1
464,2,Sharjah,Kings XI Punjab,field,191,Rajasthan Royals,125,67,40,8,9.375,10.05,1
450,3,Dharamsala,Mumbai Indians,field,183,Kings XI Punjab,21,163,99,9,6.0,9.878787878787879,0
188,5,Mumbai,Royal Challengers Bangalore,bat,151,Mumbai Indians,109,43,43,9,8.493506493506494,6.0,1
398,2,Jaipur,Rajasthan Royals,field,124,Kings XI Punjab,77,48,46,7,6.243243243243243,6.260869565217392,1
142,5,Port Elizabeth,Kings XI Punjab,bat,153,Kolkata Knight Riders,47,107,85,8,8.057142857142857,7.552941176470588,1
11336,4,Jaipur,Rajasthan Royals,field,169,Sunrisers Hyderabad,33,137,98,10,9.0,8.387755102040817,1
1,1,Hyderabad,Royal Challengers Bangalore,field,207,Sunrisers Hyderabad,87,121,65,8,9.49090909090909,11.169230769230769,0
493,1,Hyderabad,Mumbai Indians,bat,157,Sunrisers Hyderabad,4,154,107,9,1.8461538461538463,8.63551401869159,1
453,3,Hyderabad,Sunrisers Hyderabad,bat,130,Kolkata Knight Riders,68,63,69,10,8.0,5.478260869565218,1
61,2,Chandigarh,Kings XI Punjab,bat,240,Chennai Super Kings,200,41,4,6,10.344827586206897,61.5,0
588,5,Hyderabad,Sunrisers Hyderabad,field,142,Mumbai Indians,14,129,109,9,7.636363636363637,7.10091743119266,1
251,3,Kolkata,Kolkata Knight Riders,field,81,Rajasthan Royals,5,77,111,9,3.3333333333333335,4.162162162162162,1
127,6,Durban,Kings XI Punjab,bat,168,Royal Challengers Bangalore,80,89,60,9,8.0,8.9,1
196,4,Chandigarh,Kings XI Punjab,bat,183,Kolkata Knight Riders,41,143,86,8,7.235294117647059,9.976744186046512,0
506,3,Kolkata,Royal Challengers Bangalore,field,195,Kolkata Knight Riders,21,175,93,9,4.666666666666667,11.290322580645162,0
202,5,Chennai,Chennai Super Kings,bat,161,Royal Challengers Bangalore,55,107,85,10,9.428571428571429,7.552941176470588,1
533,2,Ahmedabad,Rajasthan Royals,bat,156,Chennai Super Kings,96,61,52,10,8.470588235294118,7.038461538461538,1
540,2,Ahmedabad,Royal Challengers Bangalore,field,130,Rajasthan Royals,70,61,70,9,8.4,5.228571428571429,1
228,4,Dharamsala,Chennai Super Kings,field,192,Kings XI Punjab,13,180,104,10,4.875,10.384615384615385,1
487,6,Ahmedabad,Rajasthan Royals,field,134,Sunrisers Hyderabad,2,133,114,9,2.0,7.0,0
205,2,Chandigarh,Royal Challengers Bangalore,bat,181,Kings XI Punjab,161,21,16,7,9.288461538461538,7.875,1
7941,4,Indore,Royal Challengers Bangalore,field,93,Kings XI Punjab,88,6,74,10,11.478260869565217,0.4864864864864865,1
421,5,Mumbai,Kings XI Punjab,bat,174,Mumbai Indians,6,169,115,10,7.2,8.817391304347826,0
11333,6,Bengaluru,Kings XI Punjab,field,213,Royal Challengers Bangalore,89,125,72,9,11.125,10.416666666666666,0
8,3,Indore,Kings XI Punjab,bat,148,Royal Challengers Bangalore,99,50,57,8,9.428571428571429,5.2631578947368425,1
11142,2,Kolkata,Kings XI Punjab,field,223,Kolkata Knight Riders,73,151,64,7,7.821428571428571,14.15625,0
201,6,Mumbai,Mumbai Indians,field,163,Kings XI Punjab,158,6,6,4,8.31578947368421,6.0,1
132,5,Port Elizabeth,Kolkata Knight Riders,bat,187,Mumbai Indians,69,119,61,8,7.016949152542373,11.704918032786885,0
493,3,Hyderabad,Mumbai Indians,bat,157,Sunrisers Hyderabad,111,47,39,9,8.222222222222221,7.230769230769231,1
169,1,Durban,Kings XI Punjab,bat,116,Chennai Super Kings,18,99,101,9,5.684210526315789,5.881188118811881,0
631,3,Kolkata,Sunrisers Hyderabad,field,171,Kolkata Knight Riders,54,118,75,9,7.2,9.44,0
7951,1,Kolkata,Rajasthan Royals,field,179,Kolkata Knight Riders,92,88,53,9,8.238805970149254,9.962264150943396,0
191,3,Mumbai,Mumbai Indians,bat,155,Kolkata Knight Riders,73,83,63,9,7.684210526315789,7.904761904761905,1
383,1,Bangalore,Mumbai Indians,field,156,Royal Challengers Bangalore,70,87,53,8,6.268656716417911,9.849056603773585,0
529,2,Visakhapatnam,Rajasthan Royals,field,127,Sunrisers Hyderabad,106,22,22,7,6.489795918367347,6.0,1
398,2,Jaipur,Rajasthan Royals,field,124,Kings XI Punjab,84,41,40,6,6.3,6.15,1
559,5,Chennai,Mumbai Indians,bat,158,Chennai Super Kings,3,156,115,10,3.6,8.139130434782608,1
7927,1,Indore,Mumbai Indians,field,184,Kings XI Punjab,81,104,53,9,7.253731343283582,11.773584905660377,1
302,6,Bangalore,Royal Challengers Bangalore,field,128,Chennai Super Kings,104,25,30,8,6.933333333333334,5.0,1
326,6,Bangalore,Royal Challengers Bangalore,bat,195,Rajasthan Royals,127,69,6,1,6.684210526315789,69.0,0
11139,6,Mumbai,Mumbai Indians,field,219,Delhi Capitals,175,45,12,3,9.722222222222221,22.5,0
7913,6,Hyderabad,Sunrisers Hyderabad,field,186,Chennai Super Kings,61,126,66,7,6.777777777777778,11.454545454545455,0
145,1,Durban,Kings XI Punjab,field,211,Rajasthan Royals,76,136,47,5,6.2465753424657535,17.361702127659573,0
88,3,Kolkata,Royal Challengers Bangalore,bat,129,Kolkata Knight Riders,39,91,75,8,5.2,7.28,0
7917,2,Bengaluru,Chennai Super Kings,field,213,Royal Challengers Bangalore,95,119,52,6,8.382352941176471,13.73076923076923,1
138,3,East London,Kolkata Knight Riders,bat,148,Mumbai Indians,63,86,57,8,6.0,9.052631578947368,0
106,1,Mumbai,Mumbai Indians,field,189,Kings XI Punjab,81,109,71,9,9.918367346938776,9.211267605633802,0
540,4,Ahmedabad,Royal Challengers Bangalore,field,130,Rajasthan Royals,47,84,86,9,8.294117647058824,5.8604651162790695,1
71,1,Chennai,Chennai Super Kings,bat,147,Kolkata Knight Riders,5,143,113,10,4.285714285714286,7.592920353982301,1
631,6,Kolkata,Sunrisers Hyderabad,field,171,Kolkata Knight Riders,144,28,6,3,7.578947368421052,28.0,0
525,3,Bangalore,Sunrisers Hyderabad,field,166,Royal Challengers Bangalore,64,103,87,10,11.636363636363637,7.103448275862069,1
367,5,Bangalore,Mumbai Indians,field,171,Royal Challengers Bangalore,128,44,19,5,7.603960396039604,13.894736842105264,1
416,4,Jaipur,Rajasthan Royals,bat,144,Sunrisers Hyderabad,142,3,14,8,8.037735849056604,1.2857142857142858,1
116,3,Mumbai,Chennai Super Kings,bat,112,Kings XI Punjab,58,55,69,9,6.823529411764706,4.782608695652174,1
258,1,Kolkata,Royal Challengers Bangalore,field,171,Kolkata Knight Riders,47,125,89,10,9.096774193548388,8.426966292134832,1
603,6,Hyderabad,Royal Challengers Bangalore,field,194,Sunrisers Hyderabad,52,143,78,9,7.428571428571429,11.0,0
447,5,Mumbai,Rajasthan Royals,field,166,Mumbai Indians,88,79,43,4,6.857142857142857,11.023255813953488,0
558,3,Mumbai,Rajasthan Royals,field,201,Sunrisers Hyderabad,143,59,21,5,8.666666666666666,16.857142857142858,0
11313,1,Mohali,Kings XI Punjab,field,158,Sunrisers Hyderabad,39,120,83,9,6.324324324324325,8.674698795180722,1
377,5,Jaipur,Mumbai Indians,bat,162,Rajasthan Royals,103,60,49,10,8.704225352112676,7.346938775510204,1
7934,4,Kolkata,Kolkata Knight Riders,field,217,Mumbai Indians,49,169,80,7,7.35,12.675,0
75,4,Kolkata,Mumbai Indians,bat,137,Kolkata Knight Riders,45,93,74,7,5.869565217391305,7.54054054054054,1
370,6,Mumbai,Mumbai Indians,field,140,Kolkata Knight Riders,80,61,30,7,5.333333333333333,12.2,0
299,5,Mumbai,Rajasthan Royals,bat,133,Mumbai Indians,119,15,49,10,10.056338028169014,1.836734693877551,1
248,2,Chennai,Royal Challengers Bangalore,bat,183,Chennai Super Kings,52,132,70,7,6.24,11.314285714285715,0
11150,2,Jaipur,Rajasthan Royals,field,164,Royal Challengers Bangalore,89,76,58,9,8.612903225806452,7.862068965517241,1
32,6,Chandigarh,Kings XI Punjab,field,207,Sunrisers Hyderabad,115,93,42,7,8.846153846153847,13.285714285714286,0
474,2,Sharjah,Chennai Super Kings,bat,145,Sunrisers Hyderabad,7,139,112,10,5.25,7.446428571428571,1
491,3,Cuttack,Kolkata Knight Riders,field,149,Kings XI Punjab,124,26,27,9,8.0,5.777777777777778,1
11317,1,Kolkata,Delhi Capitals,field,183,Kolkata Knight Riders,36,148,101,9,11.368421052631579,8.792079207920793,1
7913,6,Hyderabad,Sunrisers Hyderabad,field,186,Chennai Super Kings,166,21,6,4,8.736842105263158,21.0,0
190,7,Chennai,Chennai Super Kings,field,136,Kings XI Punjab,94,43,47,9,7.726027397260274,5.48936170212766,0
143,2,Johannesburg,Royal Challengers Bangalore,bat,149,Mumbai Indians,83,67,52,9,7.323529411764706,7.730769230769231,1
503,6,Hyderabad,Sunrisers Hyderabad,bat,160,Royal Challengers Bangalore,83,78,54,10,7.545454545454546,8.666666666666666,1
11310,3,Hyderabad,Sunrisers Hyderabad,field,142,Mumbai Indians,76,67,39,5,5.62962962962963,10.307692307692308,0
159,1,Durban,Royal Challengers Bangalore,bat,129,Chennai Super Kings,46,84,71,7,5.63265306122449,7.098591549295775,1
11316,2,Jaipur,Chennai Super Kings,field,158,Rajasthan Royals,0,159,118,10,0.0,8.084745762711865,1
7904,6,Bengaluru,Royal Challengers Bangalore,field,231,Rajasthan Royals,108,124,54,7,9.818181818181818,13.777777777777779,0
11144,6,Hyderabad,Sunrisers Hyderabad,bat,203,Rajasthan Royals,14,190,114,10,14.0,10.0,1
547,2,Chennai,Kolkata Knight Riders,field,134,Chennai Super Kings,74,61,52,7,6.529411764705882,7.038461538461538,0
320,1,Chennai,Chennai Super Kings,bat,205,Royal Challengers Bangalore,36,170,89,10,6.967741935483871,11.460674157303371,1
397,2,Kolkata,Sunrisers Hyderabad,bat,180,Kolkata Knight Riders,72,109,52,7,6.352941176470588,12.576923076923077,0
11311,7,Bengaluru,Delhi Capitals,field,154,Royal Challengers Bangalore,103,52,53,8,9.223880597014926,5.886792452830188,1
533,1,Ahmedabad,Rajasthan Royals,bat,156,Chennai Super Kings,156,1,11,8,8.587155963302752,0.5454545454545454,1
418,6,Chennai,Kolkata Knight Riders,field,200,Chennai Super Kings,66,135,78,8,9.428571428571429,10.384615384615385,0
334,6,Chennai,Chennai Super Kings,bat,146,Rajasthan Royals,131,16,12,7,7.277777777777778,8.0,1
414,6,Chennai,Chennai Super Kings,bat,159,Sunrisers Hyderabad,84,76,54,8,7.636363636363637,8.444444444444445,1
466,4,Sharjah,Sunrisers Hyderabad,field,193,Kings XI Punjab,98,96,32,3,6.681818181818182,18.0,0
11313,3,Mohali,Kings XI Punjab,field,158,Sunrisers Hyderabad,74,85,57,9,7.0476190476190474,8.947368421052632,1
532,3,Pune,Kolkata Knight Riders,field,155,Kings XI Punjab,60,96,69,5,7.0588235294117645,8.347826086956522,1
458,5,Abu Dhabi,Mumbai Indians,bat,163,Kolkata Knight Riders,112,52,13,6,6.280373831775701,24.0,0
11323,5,Mohali,Rajasthan Royals,field,190,Kings XI Punjab,101,90,55,9,9.323076923076924,9.818181818181818,0
414,4,Chennai,Chennai Super Kings,bat,159,Sunrisers Hyderabad,93,67,44,8,7.342105263157895,9.136363636363637,1
67,2,Chennai,Mumbai Indians,field,208,Chennai Super Kings,26,183,100,9,7.8,10.98,0
7905,2,Mohali,Chennai Super Kings,field,198,Kings XI Punjab,111,88,46,7,9.0,11.478260869565217,0
257,7,Mumbai,Chennai Super Kings,field,164,Mumbai Indians,106,59,35,6,7.482352941176471,10.114285714285714,0
11330,7,Bengaluru,Chennai Super Kings,field,165,Royal Challengers Bangalore,103,63,29,5,6.791208791208791,13.03448275862069,0
448,6,Chandigarh,Kings XI Punjab,field,190,Royal Challengers Bangalore,13,178,102,9,4.333333333333333,10.470588235294118,1
574,5,Pune,Rajasthan Royals,bat,180,Royal Challengers Bangalore,14,167,109,10,7.636363636363637,9.192660550458715,0
110,3,Chennai,Chennai Super Kings,bat,211,Rajasthan Royals,188,24,9,6,10.162162162162161,16.0,0
397,2,Kolkata,Sunrisers Hyderabad,bat,180,Kolkata Knight Riders,26,155,100,10,7.8,9.3,0
106,1,Mumbai,Mumbai Indians,field,189,Kings XI Punjab,145,45,29,7,9.56043956043956,9.310344827586206,0
435,4,Hyderabad,Sunrisers Hyderabad,field,223,Chennai Super Kings,4,220,116,10,6.0,11.379310344827585,0
11137,5,Chennai,Chennai Super Kings,field,74,Royal Challengers Bangalore,15,60,91,9,3.103448275862069,3.956043956043956,1
256,3,Chandigarh,Rajasthan Royals,field,195,Kings XI Punjab,26,170,99,8,7.428571428571429,10.303030303030303,0
11316,3,Jaipur,Chennai Super Kings,field,158,Rajasthan Royals,71,88,45,6,5.68,11.733333333333333,1
554,6,Chennai,Royal Challengers Bangalore,bat,148,Chennai Super Kings,42,107,84,7,7.0,7.642857142857143,0
192,4,Bangalore,Chennai Super Kings,field,171,Royal Challengers Bangalore,115,57,14,4,6.509433962264151,24.428571428571427,0
334,6,Chennai,Chennai Super Kings,bat,146,Rajasthan Royals,66,81,66,9,7.333333333333333,7.363636363636363,1
464,1,Sharjah,Kings XI Punjab,field,191,Rajasthan Royals,5,187,113,10,4.285714285714286,9.929203539823009,1
511,1,Kolkata,Kolkata Knight Riders,field,160,Sunrisers Hyderabad,47,114,89,9,9.096774193548388,7.685393258426966,1
11311,1,Bengaluru,Delhi Capitals,field,154,Royal Challengers Bangalore,77,78,71,9,9.428571428571429,6.591549295774648,1
343,5,Chennai,Chennai Super Kings,bat,156,Kings XI Punjab,80,77,49,7,6.76056338028169,9.428571428571429,0
75,2,Kolkata,Mumbai Indians,bat,137,Kolkata Knight Riders,38,100,82,7,6.0,7.317073170731708,1
608,1,Kolkata,Kings XI Punjab,field,164,Kolkata Knight Riders,123,42,23,5,7.608247422680412,10.956521739130435,0
7905,3,Mohali,Chennai Super Kings,field,198,Kings XI Punjab,134,65,27,6,8.64516129032258,14.444444444444445,0
347,3,Chennai,Kolkata Knight Riders,bat,139,Chennai Super Kings,66,74,63,9,6.947368421052632,7.0476190476190474,1
132,7,Port Elizabeth,Kolkata Knight Riders,bat,187,Mumbai Indians,8,180,107,9,3.6923076923076925,10.093457943925234,0
173,3,Johannesburg,Royal Challengers Bangalore,field,146,Chennai Super Kings,32,115,99,8,9.142857142857142,6.96969696969697,1
11142,5,Kolkata,Kings XI Punjab,field,223,Kolkata Knight Riders,156,68,19,6,9.267326732673267,21.473684210526315,0
11146,2,Delhi,Delhi Capitals,field,193,Kolkata Knight Riders,148,46,28,8,9.652173913043478,9.857142857142858,1
453,4,Hyderabad,Sunrisers Hyderabad,bat,130,Kolkata Knight Riders,89,42,50,9,7.628571428571429,5.04,1
273,5,Mumbai,Kings XI Punjab,field,159,Mumbai Indians,32,128,79,9,4.682926829268292,9.721518987341772,0
460,4,Abu Dhabi,Kings XI Punjab,bat,205,Chennai Super Kings,12,194,110,10,7.2,10.581818181818182,1
7921,2,Jaipur,Rajasthan Royals,bat,152,Sunrisers Hyderabad,36,117,88,9,6.75,7.9772727272727275,0
7950,3,Mumbai,Chennai Super Kings,field,148,Sunrisers Hyderabad,72,77,39,4,5.333333333333333,11.846153846153847,1
7952,3,Kolkata,Kolkata Knight Riders,field,179,Sunrisers Hyderabad,137,43,21,4,8.303030303030303,12.285714285714286,0
442,4,Jaipur,Rajasthan Royals,field,141,Chennai Super Kings,3,139,110,10,1.8,7.581818181818182,1
122,6,Port Elizabeth,Royal Challengers Bangalore,bat,179,Chennai Super Kings,46,134,84,8,7.666666666666667,9.571428571428571,0
340,2,Chandigarh,Mumbai Indians,bat,168,Kings XI Punjab,67,102,52,7,5.911764705882353,11.76923076923077,1
153,1,Port Elizabeth,Royal Challengers Bangalore,bat,157,Mumbai Indians,27,131,95,9,6.48,8.273684210526316,0
330,1,Chandigarh,Kolkata Knight Riders,bat,124,Kings XI Punjab,75,50,59,8,7.377049180327869,5.084745762711864,1
427,5,Kolkata,Kolkata Knight Riders,bat,132,Rajasthan Royals,99,34,49,8,8.366197183098592,4.163265306122449,1
584,3,Hyderabad,Kolkata Knight Riders,bat,142,Sunrisers Hyderabad,92,51,45,9,7.36,6.8,1
413,2,Kolkata,Mumbai Indians,bat,159,Kolkata Knight Riders,48,112,82,9,7.578947368421052,8.195121951219512,1
143,5,Johannesburg,Royal Challengers Bangalore,bat,149,Mumbai Indians,86,64,49,9,7.267605633802817,7.836734693877551,1
299,1,Mumbai,Rajasthan Royals,bat,133,Mumbai Indians,67,67,77,10,9.348837209302326,5.220779220779221,1
7933,6,Jaipur,Kings XI Punjab,bat,161,Rajasthan Royals,103,59,24,5,6.4375,14.75,0
449,2,Hyderabad,Rajasthan Royals,bat,136,Sunrisers Hyderabad,16,121,100,10,4.8,7.26,0
36,5,Hyderabad,Kolkata Knight Riders,field,209,Sunrisers Hyderabad,147,63,13,5,8.242990654205608,29.076923076923077,0
588,6,Hyderabad,Sunrisers Hyderabad,field,142,Mumbai Indians,56,87,66,9,6.222222222222222,7.909090909090909,1
7920,6,Pune,Mumbai Indians,field,176,Chennai Super Kings,100,77,48,9,8.333333333333334,9.625,1
388,4,Hyderabad,Sunrisers Hyderabad,bat,130,Royal Challengers Bangalore,112,19,14,4,6.339622641509434,8.142857142857142,1
11333,5,Bengaluru,Kings XI Punjab,field,213,Royal Challengers Bangalore,113,101,49,7,9.549295774647888,12.36734693877551,0
430,5,Mumbai,Chennai Super Kings,bat,139,Mumbai Indians,9,131,109,10,4.909090909090909,7.2110091743119265,0
305,1,Mumbai,Mumbai Indians,field,147,Kolkata Knight Riders,122,26,29,6,8.043956043956044,5.379310344827586,1
417,5,Mumbai,Royal Challengers Bangalore,bat,194,Mumbai Indians,102,93,25,3,6.442105263157894,22.32,0
308,3,Chennai,Mumbai Indians,field,112,Chennai Super Kings,81,32,57,7,7.714285714285714,3.3684210526315788,1
500,4,Hyderabad,Kolkata Knight Riders,bat,142,Sunrisers Hyderabad,29,114,86,9,5.117647058823529,7.953488372093023,1
581,1,Kolkata,Mumbai Indians,field,187,Kolkata Knight Riders,110,78,47,7,9.04109589041096,9.957446808510639,1
152,4,Kimberley,Chennai Super Kings,bat,140,Rajasthan Royals,45,96,74,8,5.869565217391305,7.783783783783784,1
11149,3,Mohali,Delhi Capitals,field,175,Kings XI Punjab,91,85,63,8,9.578947368421053,8.095238095238095,0
11150,3,Jaipur,Rajasthan Royals,field,164,Royal Challengers Bangalore,105,60,51,9,9.130434782608695,7.0588235294117645,1
48,1,Chandigarh,Kolkata Knight Riders,field,167,Kings XI Punjab,31,137,101,10,9.789473684210526,8.138613861386139,0
317,6,Bangalore,Royal Challengers Bangalore,field,165,Kolkata Knight Riders,6,160,114,10,6.0,8.421052631578947,0
314,2,Jaipur,Kolkata Knight Riders,field,164,Rajasthan Royals,74,91,52,5,6.529411764705882,10.5,0
11150,5,Jaipur,Rajasthan Royals,field,164,Royal Challengers Bangalore,106,59,49,9,8.95774647887324,7.224489795918367,1
522,3,Kolkata,Royal Challengers Bangalore,field,177,Kolkata Knight Riders,130,48,27,5,8.387096774193548,10.666666666666666,1
7916,4,Mumbai,Mumbai Indians,field,130,Sunrisers Hyderabad,23,108,86,7,4.0588235294117645,7.534883720930233,0
101,1,Jaipur,Royal Challengers Bangalore,field,197,Rajasthan Royals,19,179,89,7,3.6774193548387095,12.067415730337078,0
453,3,Hyderabad,Sunrisers Hyderabad,bat,130,Kolkata Knight Riders,12,119,111,10,8.0,6.4324324324324325,1
11152,3,Delhi,Sunrisers Hyderabad,field,134,Delhi Capitals,119,16,27,6,7.67741935483871,3.5555555555555554,1
11326,2,Kolkata,Kolkata Knight Riders,field,219,Royal Challengers Bangalore,27,193,100,9,8.1,11.58,0
74,1,Bangalore,Royal Challengers Bangalore,bat,178,Chennai Super Kings,94,85,59,9,9.245901639344263,8.64406779661017,0
94,7,Chandigarh,Kings XI Punjab,bat,143,Royal Challengers Bangalore,123,21,35,9,8.68235294117647,3.6,1
7914,4,Jaipur,Rajasthan Royals,bat,172,Mumbai Indians,174,-1,2,3,8.847457627118644,-3.0,1
96,1,Mumbai,Mumbai Indians,field,156,Chennai Super Kings,81,76,77,10,11.30232558139535,5.922077922077922,1
138,4,East London,Kolkata Knight Riders,bat,148,Mumbai Indians,79,70,44,8,6.2368421052631575,9.545454545454545,0
550,2,Bangalore,Royal Challengers Bangalore,field,111,Kolkata Knight Riders,2,110,118,10,6.0,5.593220338983051,1
371,2,Dharamsala,Kings XI Punjab,field,120,Chennai Super Kings,31,90,100,10,9.3,5.4,1
11311,5,Bengaluru,Delhi Capitals,field,154,Royal Challengers Bangalore,75,80,73,9,9.574468085106384,6.575342465753424,1
75,2,Kolkata,Mumbai Indians,bat,137,Kolkata Knight Riders,52,86,70,7,6.24,7.371428571428571,1
420,4,Jaipur,Rajasthan Royals,field,171,Royal Challengers Bangalore,140,32,20,7,8.4,9.6,1
386,4,Chennai,Chennai Super Kings,bat,148,Mumbai Indians,3,146,116,10,4.5,7.551724137931035,0
333,4,Chandigarh,Royal Challengers Bangalore,field,163,Kings XI Punjab,106,58,38,7,7.7560975609756095,9.157894736842104,1
211,7,Chennai,Mumbai Indians,bat,165,Chennai Super Kings,62,104,65,9,6.763636363636364,9.6,0
338,6,Jaipur,Rajasthan Royals,field,189,Royal Challengers Bangalore,6,184,114,10,6.0,9.68421052631579,0
231,5,Mumbai,Royal Challengers Bangalore,bat,184,Mumbai Indians,82,103,61,6,8.338983050847459,10.131147540983607,0
122,3,Port Elizabeth,Royal Challengers Bangalore,bat,179,Chennai Super Kings,49,131,75,6,6.533333333333333,10.48,0
416,1,Jaipur,Rajasthan Royals,bat,144,Sunrisers Hyderabad,21,124,89,9,4.064516129032258,8.359550561797754,1
11323,6,Mohali,Rajasthan Royals,field,190,Kings XI Punjab,38,153,96,10,9.5,9.5625,0
320,5,Chennai,Chennai Super Kings,bat,205,Royal Challengers Bangalore,161,45,13,7,9.02803738317757,20.76923076923077,1
490,2,Mumbai,Chennai Super Kings,field,157,Mumbai Indians,136,22,16,6,7.846153846153846,8.25,1
53,4,Kolkata,Kolkata Knight Riders,field,173,Mumbai Indians,134,40,26,4,8.553191489361701,9.23076923076923,0
7950,1,Mumbai,Chennai Super Kings,field,148,Sunrisers Hyderabad,0,149,119,10,0.0,7.512605042016807,1
389,3,Jaipur,Kolkata Knight Riders,field,144,Rajasthan Royals,49,96,69,5,5.764705882352941,8.347826086956522,0
69,3,Chandigarh,Mumbai Indians,field,182,Kings XI Punjab,61,122,69,8,7.176470588235294,10.608695652173912,0
11150,2,Jaipur,Rajasthan Royals,field,164,Royal Challengers Bangalore,124,41,34,8,8.651162790697674,7.235294117647059,1
7896,5,Kolkata,Kolkata Knight Riders,field,182,Royal Challengers Bangalore,93,90,67,7,10.528301886792454,8.059701492537313,1
11147,6,Hyderabad,Royal Challengers Bangalore,field,233,Sunrisers Hyderabad,45,189,66,4,5.0,17.181818181818183,0
201,2,Mumbai,Mumbai Indians,field,163,Kings XI Punjab,59,105,76,9,8.045454545454545,8.289473684210526,1
574,3,Pune,Rajasthan Royals,bat,180,Royal Challengers Bangalore,51,130,75,8,6.8,10.4,0
90,1,Bangalore,Mumbai Indians,field,122,Royal Challengers Bangalore,44,79,77,10,6.1395348837209305,6.1558441558441555,1
533,4,Ahmedabad,Rajasthan Royals,bat,156,Chennai Super Kings,92,65,56,10,8.625,6.964285714285714,1
11140,2,Jaipur,Rajasthan Royals,field,200,Kings XI Punjab,67,134,82,10,10.578947368421053,9.804878048780488,0
148,6,Centurion,Rajasthan Royals,field,105,Royal Challengers Bangalore,35,71,78,9,5.0,5.461538461538462,1
570,6,Mumbai,Kolkata Knight Riders,bat,199,Rajasthan Royals,147,53,24,4,9.1875,13.25,0
413,1,Kolkata,Mumbai Indians,bat,159,Kolkata Knight Riders,91,69,47,7,7.47945205479452,8.808510638297872,1
504,1,Kolkata,Kolkata Knight Riders,field,154,Chennai Super Kings,71,84,71,9,8.693877551020408,7.098591549295775,1
555,1,Kolkata,Sunrisers Hyderabad,field,167,Kolkata Knight Riders,76,92,41,4,5.772151898734177,13.463414634146341,0
67,1,Chennai,Mumbai Indians,field,208,Chennai Super Kings,90,119,53,7,8.059701492537313,13.471698113207546,0
11150,5,Jaipur,Rajasthan Royals,field,164,Royal Challengers Bangalore,160,5,13,8,8.97196261682243,2.3076923076923075,1
234,3,Mumbai,Mumbai Indians,bat,168,Chennai Super Kings,76,93,45,7,6.08,12.4,0
12,2,Bangalore,Mumbai Indians,field,142,Royal Challengers Bangalore,59,84,52,5,5.205882352941177,9.692307692307692,1
142,6,Port Elizabeth,Kings XI Punjab,bat,153,Kolkata Knight Riders,116,38,30,6,7.733333333333333,7.6,1
137,7,Centurion,Rajasthan Royals,field,164,Chennai Super Kings,117,48,11,3,6.440366972477064,26.181818181818183,0
371,3,Dharamsala,Kings XI Punjab,field,120,Chennai Super Kings,55,66,69,8,6.470588235294118,5.739130434782608,1
441,1,Ranchi,Kolkata Knight Riders,field,115,Royal Challengers Bangalore,0,116,119,10,0.0,5.848739495798319,1
193,7,Chandigarh,Kings XI Punjab,field,183,Rajasthan Royals,152,32,5,1,7.930434782608696,38.4,0
178,6,Kolkata,Kolkata Knight Riders,field,135,Royal Challengers Bangalore,52,84,90,10,10.4,5.6,1
7937,4,Indore,Kings XI Punjab,field,250,Kolkata Knight Riders,127,124,44,5,10.026315789473685,16.90909090909091,0
581,3,Kolkata,Mumbai Indians,field,187,Kolkata Knight Riders,60,128,75,9,8.0,10.24,1
563,1,Chennai,Rajasthan Royals,bat,157,Chennai Super Kings,94,64,29,5,6.197802197802198,13.241379310344827,0
7904,2,Bengaluru,Royal Challengers Bangalore,field,231,Rajasthan Royals,54,178,88,9,10.125,12.136363636363637,0
338,3,Jaipur,Rajasthan Royals,field,189,Royal Challengers Bangalore,52,138,81,10,8.0,10.222222222222221,0
516,6,Mumbai,Chennai Super Kings,field,226,Kings XI Punjab,164,63,24,4,10.25,15.75,0
501,3,Ahmedabad,Rajasthan Royals,bat,178,Mumbai Indians,99,80,27,3,6.387096774193548,17.77777777777778,0
